Fra_dato;Til_dato;Mængde;Måleenhed;Kvalitet;Type
15-11-2024 05:00:00;15-11-2024 06:00:00;0,095;KWH;Målt;Tidsserie
15-11-2024 06:00:00;15-11-2024 07:00:00;0,154;KWH;Målt;Tidsserie
15-11-2024 07:00:00;15-11-2024 08:00:00;0,216;KWH;Målt;Tidsserie
15-11-2024 08:00:00;15-11-2024 09:00:00;0,113;KWH;Målt;Tidsserie
15-11-2024 09:00:00;15-11-2024 10:00:00;0,091;KWH;Målt;Tidsserie
15-11-2024 10:00:00;15-11-2024 11:00:00;0,093;KWH;Målt;Tidsserie
15-11-2024 11:00:00;15-11-2024 12:00:00;0,095;KWH;Målt;Tidsserie
15-11-2024 12:00:00;15-11-2024 13:00:00;0,086;KWH;Målt;Tidsserie
15-11-2024 13:00:00;15-11-2024 14:00:00;0,09;KWH;Målt;Tidsserie
15-11-2024 14:00:00;15-11-2024 15:00:00;0,092;KWH;Målt;Tidsserie
15-11-2024 15:00:00;15-11-2024 16:00:00;0,097;KWH;Målt;Tidsserie
15-11-2024 16:00:00;15-11-2024 17:00:00;0,094;KWH;Målt;Tidsserie
15-11-2024 17:00:00;15-11-2024 18:00:00;0,089;KWH;Målt;Tidsserie
15-11-2024 18:00:00;15-11-2024 19:00:00;0,085;KWH;Målt;Tidsserie
15-11-2024 19:00:00;15-11-2024 20:00:00;0,086;KWH;Målt;Tidsserie
15-11-2024 20:00:00;15-11-2024 21:00:00;0,094;KWH;Målt;Tidsserie
15-11-2024 21:00:00;15-11-2024 22:00:00;0,1;KWH;Målt;Tidsserie
15-11-2024 22:00:00;15-11-2024 23:00:00;0,092;KWH;Målt;Tidsserie
15-11-2024 23:00:00;16-11-2024 00:00:00;0,084;KWH;Målt;Tidsserie
16-11-2024 00:00:00;16-11-2024 01:00:00;0,085;KWH;Målt;Tidsserie
16-11-2024 01:00:00;16-11-2024 02:00:00;0,086;KWH;Målt;Tidsserie
16-11-2024 02:00:00;16-11-2024 03:00:00;0,096;KWH;Målt;Tidsserie
16-11-2024 03:00:00;16-11-2024 04:00:00;0,097;KWH;Målt;Tidsserie
16-11-2024 04:00:00;16-11-2024 05:00:00;0,09;KWH;Målt;Tidsserie
16-11-2024 05:00:00;16-11-2024 06:00:00;0,084;KWH;Målt;Tidsserie
16-11-2024 06:00:00;16-11-2024 07:00:00;0,084;KWH;Målt;Tidsserie
16-11-2024 07:00:00;16-11-2024 08:00:00;0,363;KWH;Målt;Tidsserie
16-11-2024 08:00:00;16-11-2024 09:00:00;0,622;KWH;Målt;Tidsserie
16-11-2024 09:00:00;16-11-2024 10:00:00;0,093;KWH;Målt;Tidsserie
16-11-2024 10:00:00;16-11-2024 11:00:00;0,088;KWH;Målt;Tidsserie
16-11-2024 11:00:00;16-11-2024 12:00:00;0,082;KWH;Målt;Tidsserie
16-11-2024 12:00:00;16-11-2024 13:00:00;0,083;KWH;Målt;Tidsserie
16-11-2024 13:00:00;16-11-2024 14:00:00;0,085;KWH;Målt;Tidsserie
16-11-2024 14:00:00;16-11-2024 15:00:00;0,098;KWH;Målt;Tidsserie
16-11-2024 15:00:00;16-11-2024 16:00:00;0,089;KWH;Målt;Tidsserie
16-11-2024 16:00:00;16-11-2024 17:00:00;0,088;KWH;Målt;Tidsserie
16-11-2024 17:00:00;16-11-2024 18:00:00;0,082;KWH;Målt;Tidsserie
16-11-2024 18:00:00;16-11-2024 19:00:00;0,082;KWH;Målt;Tidsserie
16-11-2024 19:00:00;16-11-2024 20:00:00;0,087;KWH;Målt;Tidsserie
16-11-2024 20:00:00;16-11-2024 21:00:00;0,096;KWH;Målt;Tidsserie
16-11-2024 21:00:00;16-11-2024 22:00:00;0,089;KWH;Målt;Tidsserie
16-11-2024 22:00:00;16-11-2024 23:00:00;0,088;KWH;Målt;Tidsserie
16-11-2024 23:00:00;17-11-2024 00:00:00;0,082;KWH;Målt;Tidsserie
17-11-2024 00:00:00;17-11-2024 01:00:00;0,082;KWH;Målt;Tidsserie
17-11-2024 01:00:00;17-11-2024 02:00:00;0,115;KWH;Målt;Tidsserie
17-11-2024 02:00:00;17-11-2024 03:00:00;0,135;KWH;Målt;Tidsserie
17-11-2024 03:00:00;17-11-2024 04:00:00;0,091;KWH;Målt;Tidsserie
17-11-2024 04:00:00;17-11-2024 05:00:00;0,086;KWH;Målt;Tidsserie
17-11-2024 05:00:00;17-11-2024 06:00:00;0,084;KWH;Målt;Tidsserie
17-11-2024 06:00:00;17-11-2024 07:00:00;0,085;KWH;Målt;Tidsserie
17-11-2024 07:00:00;17-11-2024 08:00:00;0,099;KWH;Målt;Tidsserie
17-11-2024 08:00:00;17-11-2024 09:00:00;0,14;KWH;Målt;Tidsserie
17-11-2024 09:00:00;17-11-2024 10:00:00;0,161;KWH;Målt;Tidsserie
17-11-2024 10:00:00;17-11-2024 11:00:00;1,237;KWH;Målt;Tidsserie
17-11-2024 11:00:00;17-11-2024 12:00:00;0,149;KWH;Målt;Tidsserie
17-11-2024 12:00:00;17-11-2024 13:00:00;0,186;KWH;Målt;Tidsserie
17-11-2024 13:00:00;17-11-2024 14:00:00;0,107;KWH;Målt;Tidsserie
17-11-2024 14:00:00;17-11-2024 15:00:00;1,641;KWH;Målt;Tidsserie
17-11-2024 15:00:00;17-11-2024 16:00:00;1,126;KWH;Målt;Tidsserie
17-11-2024 16:00:00;17-11-2024 17:00:00;0,982;KWH;Målt;Tidsserie
17-11-2024 17:00:00;17-11-2024 18:00:00;0,163;KWH;Målt;Tidsserie
17-11-2024 18:00:00;17-11-2024 19:00:00;0,134;KWH;Målt;Tidsserie
17-11-2024 19:00:00;17-11-2024 20:00:00;0,161;KWH;Målt;Tidsserie
17-11-2024 20:00:00;17-11-2024 21:00:00;0,257;KWH;Målt;Tidsserie
17-11-2024 21:00:00;17-11-2024 22:00:00;0,111;KWH;Målt;Tidsserie
17-11-2024 22:00:00;17-11-2024 23:00:00;0,091;KWH;Målt;Tidsserie
17-11-2024 23:00:00;18-11-2024 00:00:00;0,093;KWH;Målt;Tidsserie
18-11-2024 00:00:00;18-11-2024 01:00:00;0,112;KWH;Målt;Tidsserie
18-11-2024 01:00:00;18-11-2024 02:00:00;0,095;KWH;Målt;Tidsserie
18-11-2024 02:00:00;18-11-2024 03:00:00;0,383;KWH;Målt;Tidsserie
18-11-2024 03:00:00;18-11-2024 04:00:00;0,674;KWH;Målt;Tidsserie
18-11-2024 04:00:00;18-11-2024 05:00:00;0,089;KWH;Målt;Tidsserie
18-11-2024 05:00:00;18-11-2024 06:00:00;0,095;KWH;Målt;Tidsserie
18-11-2024 06:00:00;18-11-2024 07:00:00;0,531;KWH;Målt;Tidsserie
18-11-2024 07:00:00;18-11-2024 08:00:00;0,737;KWH;Målt;Tidsserie
18-11-2024 08:00:00;18-11-2024 09:00:00;0,146;KWH;Målt;Tidsserie
18-11-2024 09:00:00;18-11-2024 10:00:00;0,152;KWH;Målt;Tidsserie
18-11-2024 10:00:00;18-11-2024 11:00:00;0,166;KWH;Målt;Tidsserie
18-11-2024 11:00:00;18-11-2024 12:00:00;2,018;KWH;Målt;Tidsserie
18-11-2024 12:00:00;18-11-2024 13:00:00;0,883;KWH;Målt;Tidsserie
18-11-2024 13:00:00;18-11-2024 14:00:00;0,152;KWH;Målt;Tidsserie
18-11-2024 14:00:00;18-11-2024 15:00:00;0,154;KWH;Målt;Tidsserie
18-11-2024 15:00:00;18-11-2024 16:00:00;0,157;KWH;Målt;Tidsserie
18-11-2024 16:00:00;18-11-2024 17:00:00;1,589;KWH;Målt;Tidsserie
18-11-2024 17:00:00;18-11-2024 18:00:00;0,179;KWH;Målt;Tidsserie
18-11-2024 18:00:00;18-11-2024 19:00:00;0,165;KWH;Målt;Tidsserie
18-11-2024 19:00:00;18-11-2024 20:00:00;0,153;KWH;Målt;Tidsserie
18-11-2024 20:00:00;18-11-2024 21:00:00;0,247;KWH;Målt;Tidsserie
18-11-2024 21:00:00;18-11-2024 22:00:00;0,148;KWH;Målt;Tidsserie
18-11-2024 22:00:00;18-11-2024 23:00:00;0,1;KWH;Målt;Tidsserie
18-11-2024 23:00:00;19-11-2024 00:00:00;0,092;KWH;Målt;Tidsserie
19-11-2024 00:00:00;19-11-2024 01:00:00;0,086;KWH;Målt;Tidsserie
19-11-2024 01:00:00;19-11-2024 02:00:00;0,096;KWH;Målt;Tidsserie
19-11-2024 02:00:00;19-11-2024 03:00:00;0,086;KWH;Målt;Tidsserie
19-11-2024 03:00:00;19-11-2024 04:00:00;0,087;KWH;Målt;Tidsserie
19-11-2024 04:00:00;19-11-2024 05:00:00;0,09;KWH;Målt;Tidsserie
19-11-2024 05:00:00;19-11-2024 06:00:00;0,097;KWH;Målt;Tidsserie
19-11-2024 06:00:00;19-11-2024 07:00:00;0,153;KWH;Målt;Tidsserie
19-11-2024 07:00:00;19-11-2024 08:00:00;0,215;KWH;Målt;Tidsserie
19-11-2024 08:00:00;19-11-2024 09:00:00;0,252;KWH;Målt;Tidsserie
19-11-2024 09:00:00;19-11-2024 10:00:00;0,753;KWH;Målt;Tidsserie
19-11-2024 10:00:00;19-11-2024 11:00:00;0,255;KWH;Målt;Tidsserie
19-11-2024 11:00:00;19-11-2024 12:00:00;0,245;KWH;Målt;Tidsserie
19-11-2024 12:00:00;19-11-2024 13:00:00;0,277;KWH;Målt;Tidsserie
19-11-2024 13:00:00;19-11-2024 14:00:00;0,25;KWH;Målt;Tidsserie
19-11-2024 14:00:00;19-11-2024 15:00:00;0,225;KWH;Målt;Tidsserie
19-11-2024 15:00:00;19-11-2024 16:00:00;0,377;KWH;Målt;Tidsserie
19-11-2024 16:00:00;19-11-2024 17:00:00;0,611;KWH;Målt;Tidsserie
19-11-2024 17:00:00;19-11-2024 18:00:00;0,867;KWH;Målt;Tidsserie
19-11-2024 18:00:00;19-11-2024 19:00:00;0,271;KWH;Målt;Tidsserie
19-11-2024 19:00:00;19-11-2024 20:00:00;0,131;KWH;Målt;Tidsserie
19-11-2024 20:00:00;19-11-2024 21:00:00;0,121;KWH;Målt;Tidsserie
19-11-2024 21:00:00;19-11-2024 22:00:00;0,089;KWH;Målt;Tidsserie
19-11-2024 22:00:00;19-11-2024 23:00:00;0,091;KWH;Målt;Tidsserie
19-11-2024 23:00:00;20-11-2024 00:00:00;0,101;KWH;Målt;Tidsserie
20-11-2024 00:00:00;20-11-2024 01:00:00;0,099;KWH;Målt;Tidsserie
20-11-2024 01:00:00;20-11-2024 02:00:00;0,094;KWH;Målt;Tidsserie
20-11-2024 02:00:00;20-11-2024 03:00:00;0,087;KWH;Målt;Tidsserie
20-11-2024 03:00:00;20-11-2024 04:00:00;0,087;KWH;Målt;Tidsserie
20-11-2024 04:00:00;20-11-2024 05:00:00;0,101;KWH;Målt;Tidsserie
20-11-2024 05:00:00;20-11-2024 06:00:00;0,166;KWH;Målt;Tidsserie
20-11-2024 06:00:00;20-11-2024 07:00:00;0,168;KWH;Målt;Tidsserie
20-11-2024 07:00:00;20-11-2024 08:00:00;0,179;KWH;Målt;Tidsserie
20-11-2024 08:00:00;20-11-2024 09:00:00;0,157;KWH;Målt;Tidsserie
20-11-2024 09:00:00;20-11-2024 10:00:00;0,145;KWH;Målt;Tidsserie
20-11-2024 10:00:00;20-11-2024 11:00:00;0,155;KWH;Målt;Tidsserie
20-11-2024 11:00:00;20-11-2024 12:00:00;0,146;KWH;Målt;Tidsserie
20-11-2024 12:00:00;20-11-2024 13:00:00;0,151;KWH;Målt;Tidsserie
20-11-2024 13:00:00;20-11-2024 14:00:00;0,136;KWH;Målt;Tidsserie
20-11-2024 14:00:00;20-11-2024 15:00:00;0,142;KWH;Målt;Tidsserie
20-11-2024 15:00:00;20-11-2024 16:00:00;0,308;KWH;Målt;Tidsserie
20-11-2024 16:00:00;20-11-2024 17:00:00;0,355;KWH;Målt;Tidsserie
20-11-2024 17:00:00;20-11-2024 18:00:00;0,212;KWH;Målt;Tidsserie
20-11-2024 18:00:00;20-11-2024 19:00:00;0,191;KWH;Målt;Tidsserie
20-11-2024 19:00:00;20-11-2024 20:00:00;0,118;KWH;Målt;Tidsserie
20-11-2024 20:00:00;20-11-2024 21:00:00;0,13;KWH;Målt;Tidsserie
20-11-2024 21:00:00;20-11-2024 22:00:00;0,14;KWH;Målt;Tidsserie
20-11-2024 22:00:00;20-11-2024 23:00:00;0,132;KWH;Målt;Tidsserie
20-11-2024 23:00:00;21-11-2024 00:00:00;0,126;KWH;Målt;Tidsserie
21-11-2024 00:00:00;21-11-2024 01:00:00;0,119;KWH;Målt;Tidsserie
21-11-2024 01:00:00;21-11-2024 02:00:00;0,124;KWH;Målt;Tidsserie
21-11-2024 02:00:00;21-11-2024 03:00:00;0,121;KWH;Målt;Tidsserie
21-11-2024 03:00:00;21-11-2024 04:00:00;0,439;KWH;Målt;Tidsserie
21-11-2024 04:00:00;21-11-2024 05:00:00;0,676;KWH;Målt;Tidsserie
21-11-2024 05:00:00;21-11-2024 06:00:00;0,391;KWH;Målt;Tidsserie
21-11-2024 06:00:00;21-11-2024 07:00:00;0,431;KWH;Målt;Tidsserie
21-11-2024 07:00:00;21-11-2024 08:00:00;0,165;KWH;Målt;Tidsserie
21-11-2024 08:00:00;21-11-2024 09:00:00;0,151;KWH;Målt;Tidsserie
21-11-2024 09:00:00;21-11-2024 10:00:00;0,151;KWH;Målt;Tidsserie
21-11-2024 10:00:00;21-11-2024 11:00:00;0,151;KWH;Målt;Tidsserie
21-11-2024 11:00:00;21-11-2024 12:00:00;0,144;KWH;Målt;Tidsserie
21-11-2024 12:00:00;21-11-2024 13:00:00;0,14;KWH;Målt;Tidsserie
21-11-2024 13:00:00;21-11-2024 14:00:00;0,139;KWH;Målt;Tidsserie
21-11-2024 14:00:00;21-11-2024 15:00:00;0,153;KWH;Målt;Tidsserie
21-11-2024 15:00:00;21-11-2024 16:00:00;0,149;KWH;Målt;Tidsserie
21-11-2024 16:00:00;21-11-2024 17:00:00;0,879;KWH;Målt;Tidsserie
21-11-2024 17:00:00;21-11-2024 18:00:00;0,334;KWH;Målt;Tidsserie
21-11-2024 18:00:00;21-11-2024 19:00:00;0,157;KWH;Målt;Tidsserie
21-11-2024 19:00:00;21-11-2024 20:00:00;0,128;KWH;Målt;Tidsserie
21-11-2024 20:00:00;21-11-2024 21:00:00;0,12;KWH;Målt;Tidsserie
21-11-2024 21:00:00;21-11-2024 22:00:00;0,105;KWH;Målt;Tidsserie
21-11-2024 22:00:00;21-11-2024 23:00:00;0,101;KWH;Målt;Tidsserie
21-11-2024 23:00:00;22-11-2024 00:00:00;0,111;KWH;Målt;Tidsserie
22-11-2024 00:00:00;22-11-2024 01:00:00;0,107;KWH;Målt;Tidsserie
22-11-2024 01:00:00;22-11-2024 02:00:00;0,106;KWH;Målt;Tidsserie
22-11-2024 02:00:00;22-11-2024 03:00:00;0,099;KWH;Målt;Tidsserie
22-11-2024 03:00:00;22-11-2024 04:00:00;0,103;KWH;Målt;Tidsserie
22-11-2024 04:00:00;22-11-2024 05:00:00;0,104;KWH;Målt;Tidsserie
22-11-2024 05:00:00;22-11-2024 06:00:00;0,134;KWH;Målt;Tidsserie
22-11-2024 06:00:00;22-11-2024 07:00:00;0,48;KWH;Målt;Tidsserie
22-11-2024 07:00:00;22-11-2024 08:00:00;1,375;KWH;Målt;Tidsserie
22-11-2024 08:00:00;22-11-2024 09:00:00;0,665;KWH;Målt;Tidsserie
22-11-2024 09:00:00;22-11-2024 10:00:00;0,286;KWH;Målt;Tidsserie
22-11-2024 10:00:00;22-11-2024 11:00:00;1,289;KWH;Målt;Tidsserie
22-11-2024 11:00:00;22-11-2024 12:00:00;2,211;KWH;Målt;Tidsserie
22-11-2024 12:00:00;22-11-2024 13:00:00;0,503;KWH;Målt;Tidsserie
22-11-2024 13:00:00;22-11-2024 14:00:00;0,232;KWH;Målt;Tidsserie
22-11-2024 14:00:00;22-11-2024 15:00:00;0,338;KWH;Målt;Tidsserie
22-11-2024 15:00:00;22-11-2024 16:00:00;0,12;KWH;Målt;Tidsserie
22-11-2024 16:00:00;22-11-2024 17:00:00;0,121;KWH;Målt;Tidsserie
22-11-2024 17:00:00;22-11-2024 18:00:00;0,116;KWH;Målt;Tidsserie
22-11-2024 18:00:00;22-11-2024 19:00:00;0,11;KWH;Målt;Tidsserie
22-11-2024 19:00:00;22-11-2024 20:00:00;0,116;KWH;Målt;Tidsserie
22-11-2024 20:00:00;22-11-2024 21:00:00;0,116;KWH;Målt;Tidsserie
22-11-2024 21:00:00;22-11-2024 22:00:00;0,118;KWH;Målt;Tidsserie
22-11-2024 22:00:00;22-11-2024 23:00:00;0,115;KWH;Målt;Tidsserie
22-11-2024 23:00:00;23-11-2024 00:00:00;0,116;KWH;Målt;Tidsserie
23-11-2024 00:00:00;23-11-2024 01:00:00;0,124;KWH;Målt;Tidsserie
23-11-2024 01:00:00;23-11-2024 02:00:00;0,118;KWH;Målt;Tidsserie
23-11-2024 02:00:00;23-11-2024 03:00:00;0,117;KWH;Målt;Tidsserie
23-11-2024 03:00:00;23-11-2024 04:00:00;0,117;KWH;Målt;Tidsserie
23-11-2024 04:00:00;23-11-2024 05:00:00;0,116;KWH;Målt;Tidsserie
23-11-2024 05:00:00;23-11-2024 06:00:00;0,112;KWH;Målt;Tidsserie
23-11-2024 06:00:00;23-11-2024 07:00:00;0,113;KWH;Målt;Tidsserie
23-11-2024 07:00:00;23-11-2024 08:00:00;0,116;KWH;Målt;Tidsserie
23-11-2024 08:00:00;23-11-2024 09:00:00;0,702;KWH;Målt;Tidsserie
23-11-2024 09:00:00;23-11-2024 10:00:00;0,184;KWH;Målt;Tidsserie
23-11-2024 10:00:00;23-11-2024 11:00:00;0,109;KWH;Målt;Tidsserie
23-11-2024 11:00:00;23-11-2024 12:00:00;0,12;KWH;Målt;Tidsserie
23-11-2024 12:00:00;23-11-2024 13:00:00;0,116;KWH;Målt;Tidsserie
23-11-2024 13:00:00;23-11-2024 14:00:00;0,117;KWH;Målt;Tidsserie
23-11-2024 14:00:00;23-11-2024 15:00:00;0,113;KWH;Målt;Tidsserie
23-11-2024 15:00:00;23-11-2024 16:00:00;0,115;KWH;Målt;Tidsserie
23-11-2024 16:00:00;23-11-2024 17:00:00;0,115;KWH;Målt;Tidsserie
23-11-2024 17:00:00;23-11-2024 18:00:00;0,114;KWH;Målt;Tidsserie
23-11-2024 18:00:00;23-11-2024 19:00:00;0,115;KWH;Målt;Tidsserie
23-11-2024 19:00:00;23-11-2024 20:00:00;0,114;KWH;Målt;Tidsserie
23-11-2024 20:00:00;23-11-2024 21:00:00;0,117;KWH;Målt;Tidsserie
23-11-2024 21:00:00;23-11-2024 22:00:00;0,113;KWH;Målt;Tidsserie
23-11-2024 22:00:00;23-11-2024 23:00:00;0,11;KWH;Målt;Tidsserie
23-11-2024 23:00:00;24-11-2024 00:00:00;0,114;KWH;Målt;Tidsserie
24-11-2024 00:00:00;24-11-2024 01:00:00;0,117;KWH;Målt;Tidsserie
24-11-2024 01:00:00;24-11-2024 02:00:00;0,115;KWH;Målt;Tidsserie
24-11-2024 02:00:00;24-11-2024 03:00:00;0,114;KWH;Målt;Tidsserie
24-11-2024 03:00:00;24-11-2024 04:00:00;0,107;KWH;Målt;Tidsserie
24-11-2024 04:00:00;24-11-2024 05:00:00;0,164;KWH;Målt;Tidsserie
24-11-2024 05:00:00;24-11-2024 06:00:00;0,135;KWH;Målt;Tidsserie
24-11-2024 06:00:00;24-11-2024 07:00:00;0,109;KWH;Målt;Tidsserie
24-11-2024 07:00:00;24-11-2024 08:00:00;0,118;KWH;Målt;Tidsserie
24-11-2024 08:00:00;24-11-2024 09:00:00;0,122;KWH;Målt;Tidsserie
24-11-2024 09:00:00;24-11-2024 10:00:00;0,233;KWH;Målt;Tidsserie
24-11-2024 10:00:00;24-11-2024 11:00:00;0,265;KWH;Målt;Tidsserie
24-11-2024 11:00:00;24-11-2024 12:00:00;0,281;KWH;Målt;Tidsserie
24-11-2024 12:00:00;24-11-2024 13:00:00;0,206;KWH;Målt;Tidsserie
24-11-2024 13:00:00;24-11-2024 14:00:00;0,167;KWH;Målt;Tidsserie
24-11-2024 14:00:00;24-11-2024 15:00:00;0,163;KWH;Målt;Tidsserie
24-11-2024 15:00:00;24-11-2024 16:00:00;0,239;KWH;Målt;Tidsserie
24-11-2024 16:00:00;24-11-2024 17:00:00;0,634;KWH;Målt;Tidsserie
24-11-2024 17:00:00;24-11-2024 18:00:00;0,177;KWH;Målt;Tidsserie
24-11-2024 18:00:00;24-11-2024 19:00:00;0,139;KWH;Målt;Tidsserie
24-11-2024 19:00:00;24-11-2024 20:00:00;0,128;KWH;Målt;Tidsserie
24-11-2024 20:00:00;24-11-2024 21:00:00;0,518;KWH;Målt;Tidsserie
24-11-2024 21:00:00;24-11-2024 22:00:00;0,702;KWH;Målt;Tidsserie
24-11-2024 22:00:00;24-11-2024 23:00:00;0,102;KWH;Målt;Tidsserie
24-11-2024 23:00:00;25-11-2024 00:00:00;0,115;KWH;Målt;Tidsserie
25-11-2024 00:00:00;25-11-2024 01:00:00;0,109;KWH;Målt;Tidsserie
25-11-2024 01:00:00;25-11-2024 02:00:00;0,106;KWH;Målt;Tidsserie
25-11-2024 02:00:00;25-11-2024 03:00:00;0,107;KWH;Målt;Tidsserie
25-11-2024 03:00:00;25-11-2024 04:00:00;0,108;KWH;Målt;Tidsserie
25-11-2024 04:00:00;25-11-2024 05:00:00;0,109;KWH;Målt;Tidsserie
25-11-2024 05:00:00;25-11-2024 06:00:00;0,109;KWH;Målt;Tidsserie
25-11-2024 06:00:00;25-11-2024 07:00:00;0,156;KWH;Målt;Tidsserie
25-11-2024 07:00:00;25-11-2024 08:00:00;0,2;KWH;Målt;Tidsserie
25-11-2024 08:00:00;25-11-2024 09:00:00;0,316;KWH;Målt;Tidsserie
25-11-2024 09:00:00;25-11-2024 10:00:00;0,204;KWH;Målt;Tidsserie
25-11-2024 10:00:00;25-11-2024 11:00:00;0,189;KWH;Målt;Tidsserie
25-11-2024 11:00:00;25-11-2024 12:00:00;0,281;KWH;Målt;Tidsserie
25-11-2024 12:00:00;25-11-2024 13:00:00;0,173;KWH;Målt;Tidsserie
25-11-2024 13:00:00;25-11-2024 14:00:00;0,227;KWH;Målt;Tidsserie
25-11-2024 14:00:00;25-11-2024 15:00:00;0,132;KWH;Målt;Tidsserie
25-11-2024 15:00:00;25-11-2024 16:00:00;0,43;KWH;Målt;Tidsserie
25-11-2024 16:00:00;25-11-2024 17:00:00;1,653;KWH;Målt;Tidsserie
25-11-2024 17:00:00;25-11-2024 18:00:00;0,621;KWH;Målt;Tidsserie
25-11-2024 18:00:00;25-11-2024 19:00:00;0,521;KWH;Målt;Tidsserie
25-11-2024 19:00:00;25-11-2024 20:00:00;0,725;KWH;Målt;Tidsserie
25-11-2024 20:00:00;25-11-2024 21:00:00;0,238;KWH;Målt;Tidsserie
25-11-2024 21:00:00;25-11-2024 22:00:00;0,108;KWH;Målt;Tidsserie
25-11-2024 22:00:00;25-11-2024 23:00:00;0,14;KWH;Målt;Tidsserie
25-11-2024 23:00:00;26-11-2024 00:00:00;0,153;KWH;Målt;Tidsserie
26-11-2024 00:00:00;26-11-2024 01:00:00;0,12;KWH;Målt;Tidsserie
26-11-2024 01:00:00;26-11-2024 02:00:00;0,12;KWH;Målt;Tidsserie
26-11-2024 02:00:00;26-11-2024 03:00:00;0,11;KWH;Målt;Tidsserie
26-11-2024 03:00:00;26-11-2024 04:00:00;0,105;KWH;Målt;Tidsserie
26-11-2024 04:00:00;26-11-2024 05:00:00;0,11;KWH;Målt;Tidsserie
26-11-2024 05:00:00;26-11-2024 06:00:00;0,124;KWH;Målt;Tidsserie
26-11-2024 06:00:00;26-11-2024 07:00:00;0,166;KWH;Målt;Tidsserie
26-11-2024 07:00:00;26-11-2024 08:00:00;0,145;KWH;Målt;Tidsserie
26-11-2024 08:00:00;26-11-2024 09:00:00;0,138;KWH;Målt;Tidsserie
26-11-2024 09:00:00;26-11-2024 10:00:00;0,133;KWH;Målt;Tidsserie
26-11-2024 10:00:00;26-11-2024 11:00:00;0,13;KWH;Målt;Tidsserie
26-11-2024 11:00:00;26-11-2024 12:00:00;0,136;KWH;Målt;Tidsserie
26-11-2024 12:00:00;26-11-2024 13:00:00;1,278;KWH;Målt;Tidsserie
26-11-2024 13:00:00;26-11-2024 14:00:00;0,165;KWH;Målt;Tidsserie
26-11-2024 14:00:00;26-11-2024 15:00:00;0,129;KWH;Målt;Tidsserie
26-11-2024 15:00:00;26-11-2024 16:00:00;2,358;KWH;Målt;Tidsserie
26-11-2024 16:00:00;26-11-2024 17:00:00;1,596;KWH;Målt;Tidsserie
26-11-2024 17:00:00;26-11-2024 18:00:00;1,995;KWH;Målt;Tidsserie
26-11-2024 18:00:00;26-11-2024 19:00:00;0,672;KWH;Målt;Tidsserie
26-11-2024 19:00:00;26-11-2024 20:00:00;0,161;KWH;Målt;Tidsserie
26-11-2024 20:00:00;26-11-2024 21:00:00;0,186;KWH;Målt;Tidsserie
26-11-2024 21:00:00;26-11-2024 22:00:00;0,112;KWH;Målt;Tidsserie
26-11-2024 22:00:00;26-11-2024 23:00:00;0,117;KWH;Målt;Tidsserie
26-11-2024 23:00:00;27-11-2024 00:00:00;0,11;KWH;Målt;Tidsserie
27-11-2024 00:00:00;27-11-2024 01:00:00;0,112;KWH;Målt;Tidsserie
27-11-2024 01:00:00;27-11-2024 02:00:00;0,108;KWH;Målt;Tidsserie
27-11-2024 02:00:00;27-11-2024 03:00:00;0,108;KWH;Målt;Tidsserie
27-11-2024 03:00:00;27-11-2024 04:00:00;0,105;KWH;Målt;Tidsserie
27-11-2024 04:00:00;27-11-2024 05:00:00;0,104;KWH;Målt;Tidsserie
27-11-2024 05:00:00;27-11-2024 06:00:00;0,542;KWH;Målt;Tidsserie
27-11-2024 06:00:00;27-11-2024 07:00:00;0,542;KWH;Målt;Tidsserie
27-11-2024 07:00:00;27-11-2024 08:00:00;0,775;KWH;Målt;Tidsserie
27-11-2024 08:00:00;27-11-2024 09:00:00;0,297;KWH;Målt;Tidsserie
27-11-2024 09:00:00;27-11-2024 10:00:00;0,722;KWH;Målt;Tidsserie
27-11-2024 10:00:00;27-11-2024 11:00:00;0,379;KWH;Målt;Tidsserie
27-11-2024 11:00:00;27-11-2024 12:00:00;0,404;KWH;Målt;Tidsserie
27-11-2024 12:00:00;27-11-2024 13:00:00;0,456;KWH;Målt;Tidsserie
27-11-2024 13:00:00;27-11-2024 14:00:00;0,295;KWH;Målt;Tidsserie
27-11-2024 14:00:00;27-11-2024 15:00:00;0,281;KWH;Målt;Tidsserie
27-11-2024 15:00:00;27-11-2024 16:00:00;0,251;KWH;Målt;Tidsserie
27-11-2024 16:00:00;27-11-2024 17:00:00;0,854;KWH;Målt;Tidsserie
27-11-2024 17:00:00;27-11-2024 18:00:00;0,201;KWH;Målt;Tidsserie
27-11-2024 18:00:00;27-11-2024 19:00:00;0,166;KWH;Målt;Tidsserie
27-11-2024 19:00:00;27-11-2024 20:00:00;0,197;KWH;Målt;Tidsserie
27-11-2024 20:00:00;27-11-2024 21:00:00;0,137;KWH;Målt;Tidsserie
27-11-2024 21:00:00;27-11-2024 22:00:00;0,128;KWH;Målt;Tidsserie
27-11-2024 22:00:00;27-11-2024 23:00:00;0,115;KWH;Målt;Tidsserie
27-11-2024 23:00:00;28-11-2024 00:00:00;0,116;KWH;Målt;Tidsserie
28-11-2024 00:00:00;28-11-2024 01:00:00;0,379;KWH;Målt;Tidsserie
28-11-2024 01:00:00;28-11-2024 02:00:00;0,678;KWH;Målt;Tidsserie
28-11-2024 02:00:00;28-11-2024 03:00:00;0,113;KWH;Målt;Tidsserie
